host_time_s,frame,t,dt,ia_mA,ib_mA,ic_mA,id_mA,iq_mA,vd_mV,vq_mV,theta_mrad,adc_a,adc_b,adc_c,flags,crc,pad
0.252659397,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.253208114,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.253756664,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.254305400,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.254853821,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.255400871,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.255948940,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.256497639,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.257046171,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.257595277,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.258142031,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.258690248,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.259238947,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.259787442,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.260336122,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.260882950,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.261431704,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.261980199,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.262528972,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.263082318,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.263629980,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.264178160,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.264721674,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.265270669,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.265819423,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.266366269,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.266914431,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.267462907,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.268011458,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.268559971,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.269107337,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.269662757,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.270214252,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.270763377,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.271310390,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.271858848,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.272407399,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.272956153,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.273505296,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.274052457,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.274600563,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.275149318,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.275697794,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.276246622,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.276793469,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.277342038,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.277890551,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.278439176,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.278988634,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.279541981,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.280093494,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.280643396,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.281193447,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.281742479,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.282291418,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.282838783,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.283387278,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.283935995,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.284484953,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.285033744,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.285581425,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.286130105,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.286679192,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.287227872,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.287776886,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.288323862,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.288872172,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.289421259,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.289970125,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.290518805,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.291065911,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.291614054,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.292162938,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.292711618,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.293260872,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.293807904,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.294356213,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.294905005,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.295453611,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.296002439,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.296549378,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.297098188,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.297647146,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.298196011,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.298744673,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.299292112,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.299840366,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.300389195,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.300937875,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.301487129,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.302034383,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.302582859,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.303131539,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.303680331,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.304228918,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.304776024,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.305324575,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.305884218,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.306435175,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.306984152,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.307531332,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.308079512,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.308628340,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.309177428,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.309726275,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.310273195,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.310821709,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.311370241,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.311919143,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.312467749,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.313014837,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.313563332,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.314112178,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.314660710,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.315209520,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.315756441,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.316304788,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.316853320,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.317402463,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.317951624,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.318498564,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.319046799,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.319595442,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.320144141,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.320692728,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.321240149,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.321788329,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.322337139,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.322885652,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.323434388,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.323981328,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.324529637,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.325079132,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.325628034,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.326176603,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.326723654,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.327271778,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.327820551,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.328369102,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.328917856,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.329465425,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.330013753,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.330562581,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.331111298,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.331660201,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.332207270,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.332755691,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.333304871,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.333853847,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.334402638,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.334949818,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.335498035,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.336047012,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.336595599,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.337144854,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.337691811,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.338240195,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.338788838,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.339337629,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.339886254,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.340433453,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.340981633,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.341530868,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.342079678,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.342628340,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.343175427,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.343723533,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.344272380,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.344821005,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.345370259,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.345917180,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.346465526,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.347014243,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.347562979,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.348116992,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.348664728,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.349213908,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.349763033,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.350311620,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.350860449,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.351407369,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.351955827,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.352504489,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.353053428,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.353603145,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.354150159,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.354698487,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.355247074,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.355795884,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.356344490,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.356891578,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.357440128,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.357989068,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.358537618,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.359086428,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.359633441,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.360181714,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.360725190,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.361274444,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.361823125,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.362370231,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.362918374,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.363467165,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.364015901,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.364564710,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.365112039,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.365660033,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.366208232,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.366756190,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.367304370,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.367850772,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.368398471,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.368946540,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.369495813,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.370044678,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.370591858,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.371140057,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.371688848,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.372237435,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.372786282,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.373333833,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.373881661,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.374429600,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.374977725,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.375525720,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.376072270,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.376619784,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.377168760,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.377717551,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.378266250,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.378813282,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.379361462,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.379910235,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.380458859,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.381007539,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.381555164,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.382102899,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.382650950,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.383199148,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.383747106,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.384293583,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.384841078,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.385390054,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.385938716,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.386487433,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.387034280,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.387582478,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.388130899,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.388679505,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.389228389,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.389775421,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.390333619,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.390883614,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.391432480,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.391980974,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.392527969,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.393076612,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.393625367,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.394173991,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.394722634,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.395269462,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.395817698,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.396366193,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.396914780,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.397463961,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.398011104,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.398559210,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.399107853,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.399656366,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.400205028,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.400746615,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.401295240,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.401843920,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.402392359,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.402940984,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.403487794,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.404036011,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.404584506,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.405133612,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.405682107,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.406229027,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.406777004,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.407325628,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.407874031,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.408422748,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.408969521,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.409518164,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.410066584,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.410615227,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.411163574,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.411713514,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.412262786,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.412811726,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.413360683,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.413909308,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.414458062,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.415004872,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.415553071,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.416101491,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.416650153,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.417199000,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.417746069,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.418294045,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.418842651,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.419391072,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.419939808,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.420486599,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.421034834,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.421583700,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.422132343,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.422680838,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.423227796,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.423775883,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.424324508,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.424872817,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.425421849,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.425968863,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.426516932,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.427065556,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.427613959,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.428162546,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.428709393,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
0.429258017,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0000,0,0
